Hour,Load (kW)
7475,21.00804094859319
7476,16.198076835490173
7477,11.377971742248478
7478,12.10054048285076
7479,11.75792336741199
7480,11.66098041624603
7481,12.462080676983653
7482,13.04633870290671
7483,15.224736659995195
7484,16.114021203388532
7485,16.58646843269326
7486,17.57340049266443
7487,18.16560777872012
7488,18.281258990679202
7489,19.313731214513446
7490,19.204667516743854
7491,19.12886819023392
7492,19.772700738270554
7493,19.778704526441043
7494,19.613150310632193
7495,20.402590064103382
7496,20.28705827843898
7497,20.207864978047535
7498,19.520194482534123
7499,19.522249896903965
7500,19.11266174914858
7501,18.510720058161134
7502,18.697063620570496
7503,17.935453305247783
7504,18.898314486439208
7505,19.71055644001249
7506,18.659480169286436
7507,20.173437256215845
7508,19.990828791750964
7509,20.38951513143904
7510,19.534007113518477
7511,19.25388168549019
7512,19.351215870370904
7513,19.6356200362204
7514,19.421199233995434
7515,20.153308664539388
7516,20.016156081834794
7517,19.63300617293826
7518,19.497959908419546
7519,19.646628787313574
7520,19.6771860599308
7521,18.669299510524088
7522,17.737898237450935
7523,16.639628922148297
7524,15.69853084179779
7525,14.62211003549695
7526,14.012677455484184
7527,13.36517117920824
7528,13.505713836484826
7529,14.199595857264013
7530,15.145365902694488
7531,14.937223460321588
7532,15.457764718423206
7533,16.353663862994868
7534,18.486075294365016
7535,19.32005777690152
7536,19.55682279885528
7537,20.425853444501783
7538,20.20179810590576
7539,19.413369935808692
7540,18.12920399281747
7541,17.842359035146856
7542,16.8236151397539
7543,15.924784819533844
7544,16.52433852569202
7545,18.225456758621682
7546,18.864714941160752
7547,19.182083913643
7548,19.36003037077863
7549,18.14894533789049
7550,18.05835680830133
7551,18.403106344602147
7552,18.172382744913104
7553,18.335299822374296
7554,19.448324898551746
7555,21.168984347338274
7556,21.877740175467835
7557,21.784911325411084
7558,22.35493556691088
7559,21.512197657545933
7560,21.624623411863364
7561,22.382925127280487
7562,22.211697905768986
7563,22.086581791812872
7564,23.04458094961057
7565,23.83739800745568
7566,23.088658304101028
7567,22.86614947633159
7568,23.396978790093442
7569,24.835993819244543
7570,23.990690843577674
7571,22.320412324647624
7572,20.864903660876926
7573,19.952480374232795
7574,19.13922385451279
7575,19.563154888995598
7576,19.94532119344649
7577,19.339083415784113
7578,18.706109859932504
7579,17.654999688590504
7580,17.75076713857133
7581,18.212758896489138
7582,20.24580135370167
7583,20.577296529166258
7584,20.211535778270893
7585,19.918583050324134
7586,19.47866728444987
7587,19.18762306505073
7588,18.714436981157874
7589,18.447266735577628
7590,17.889435207823954
7591,17.771808371600585
7592,18.104461250566438
7593,20.961190782550545
